layer1,layer2,actFunc,learning,mse,mae
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.503274917602539,2.54378342628479
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,3.633051872253418,1.5278007984161377
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,3.3165879249572754,1.3065216541290283
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.3219491243362427,0.8297173380851746
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.8887680768966675,1.0268218517303467
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,4.1853132247924805,1.7425355911254883
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.725242614746094,2.711531400680542
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.638653755187988,2.5815420150756836
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.536949157714844,2.5892863273620605
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,9.493480682373047,2.553217887878418
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,9.497804641723633,2.5759658813476562
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,4.240863800048828,1.746077299118042
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.570606231689453,2.563992977142334
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.486408233642578,2.5707390308380127
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.624584197998047,2.5566582679748535
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.003,9.507156372070312,2.5858840942382812
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,7.152629852294922,2.0145153999328613
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,5.98979377746582,2.0663068294525146
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.554643630981445,2.6302289962768555
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.494441986083984,2.5723865032196045
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.229862928390503,0.7210206389427185
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.1536284685134888,0.7168149948120117
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.4945600032806396,0.9110335111618042
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.1053390502929688,1.112550973892212
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.531524658203125,2.626099109649658
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.503494262695312,2.543531894683838
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.46431827545166,2.6148476600646973
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.019853591918945,1.6300275325775146
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.3630712032318115,0.6260899305343628
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,4.421281337738037,1.6861083507537842
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.57967758178711,2.5448427200317383
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.534805297851562,2.6119251251220703
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.593786239624023,2.6583967208862305
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.003,6.083425521850586,2.0769290924072266
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,5.675153732299805,1.955784559249878
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,6.465559959411621,2.172853708267212
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.498180389404297,2.5733213424682617
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.50131893157959,2.5712690353393555
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.2368242740631104,0.753556489944458
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.073866367340088,0.6418873071670532
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.0089653730392456,0.6125339865684509
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.4253575801849365,0.7671061158180237
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.658266067504883,2.6776647567749023
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.505513191223145,2.665517807006836
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,6.624721050262451,2.1489334106445312
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.343400955200195,1.6881394386291504
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,4.323808670043945,1.732978105545044
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,4.646703720092773,1.7476294040679932
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.412223815917969,2.7646231651306152
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.968472480773926,2.702962636947632
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.507377624511719,2.5579452514648438
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.003,9.520624160766602,2.5504794120788574
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.9059338569641113,1.6164870262145996
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,9.499034881591797,2.5755422115325928
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.640756607055664,2.6102001667022705
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.486255645751953,2.5751285552978516
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3857567310333252,0.8164336085319519
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.0078192949295044,0.6410294771194458
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.0580589771270752,0.5842366218566895
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.4622151851654053,0.8610855340957642
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.464599609375,2.6092379093170166
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.521252632141113,2.585890293121338
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.480694770812988,2.6110424995422363
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.714901447296143,1.7116174697875977
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.6687043905258179,0.8030637502670288
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.179387092590332,0.9896547794342041
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.050260543823242,2.738544464111328
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.03,10.09744644165039,2.7109100818634033
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.718463897705078,2.58379864692688
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.003,5.8757219314575195,1.9354850053787231
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,5.845552444458008,2.045969009399414
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,6.810762405395508,2.2401838302612305
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.569811820983887,2.5252087116241455
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.499667167663574,2.578151226043701
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3542687892913818,0.8042483329772949
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.9063225388526917,0.5556201934814453
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.9749332666397095,0.6050353050231934
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.7026420831680298,0.9793074131011963
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.647125244140625,2.5490612983703613
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.521930694580078,2.620168685913086
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.521956443786621,2.5906014442443848
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.253006458282471,1.6070373058319092
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,2.2270865440368652,1.0156464576721191
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,4.488791465759277,1.7272021770477295
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.189996719360352,2.771458148956299
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.784566879272461,2.725050687789917
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.760564804077148,2.638192653656006
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.003,6.114269733428955,2.0435943603515625
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,9.493369102478027,2.567695379257202
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,9.489681243896484,2.5674610137939453
10,110,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.50003719329834,2.5712265968322754
10,110,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.495800971984863,2.575866222381592
10,110,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.331363320350647,0.7887850999832153
10,110,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.1322134733200073,0.6258834600448608
10,110,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.9750162959098816,0.6045904159545898
10,110,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.392728328704834,0.8154966831207275
10,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.47558307647705,2.6355767250061035
10,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.6016206741333,2.576117515563965
10,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,5.967729568481445,2.047877788543701
10,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.637809753417969,1.7146856784820557
10,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,3.4815361499786377,1.5442886352539062
10,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,4.3027849197387695,1.6965880393981934
10,110,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.975423812866211,2.824706554412842
10,110,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.541717529296875,2.5440330505371094
10,110,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.615716934204102,2.637889862060547
10,110,<class 'torch.nn.modules.activation.Tanh'>,0.003,6.270703315734863,2.1244029998779297
10,110,<class 'torch.nn.modules.activation.Tanh'>,0.001,5.991943836212158,1.9802899360656738
10,110,<class 'torch.nn.modules.activation.Tanh'>,0.0001,4.224786758422852,1.6932580471038818
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.6594820022583,2.6359267234802246
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,3.8876829147338867,1.6734905242919922
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3537133932113647,0.7965229153633118
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.2740310430526733,0.7837234735488892
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.367140293121338,0.8312746286392212
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.092583417892456,1.1001986265182495
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.687553405761719,2.6263012886047363
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.50400161743164,2.5865609645843506
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.502418518066406,2.5800256729125977
